siteid,latitude,longitude
6105,37.46398642,26.97085763
4600,39.63765534,22.41993924
935,37.99305389,23.73003653
4011,39.6294958,22.45417919
3090,40.99769013,22.57025761
4972,37.95474546,23.95890267
5289,38.29879833,21.7724163
4395,39.1971878,21.25414727
1871,38.31693679,26.12655334
2862,38.03853264,23.82018932
3687,37.97091689,23.65319253
3966,41.10594339,24.1091341
3016,40.081611,23.331298
4398,39.31711111,20.76088889
4326,39.36771768,21.38691056
2390,38.94591119,23.27690036
301,37.76953356,23.49453365
622,37.96954472,23.75850871
140,37.98931833,23.76459379
3072,40.85933664,24.32544231
5373,37.91658731,21.25261021
4617,39.79515148,22.61024439
4180,39.78091573,21.97962263
2175,37.69511645,23.96056611
4597,37.51289148,22.37529357
5629,37.36601724,22.70620559
936,37.94809767,23.64267783
2258,38.606494,22.71432767
2577,38.003546,23.720198
2347,38.85202476,21.76097877
2914,38.08197222,23.78613889
3377,40.49390807,23.65236208
1304,40.66561687,22.92069942
1852,36.98731986,25.182633
6244,38.99298607,26.3401128
1055,40.63520149,22.93540503
3854,41.0818655,24.63504319
876,37.99318962,23.77628561
5175,38.39490225,20.67340425
2128,38.37183333,23.10352778
3609,37.05828819,27.09226522
1331,38.09955744,23.81852465
42011,40.83888441,21.16015801
6114,35.24497764,24.39801973
42046,40.59481383,24.620143
6542,36.88504048,27.33260242
6172,37.42015922,24.45610141
1731,35.47157522,23.86070265
4228,39.45840743,21.65777234
1031,40.42387717,22.92508584
4796,39.32161985,21.60288467
5221,37.95163758,21.540835
6201,36.8402456,27.07869726
244,37.99349222,23.73092521
6065,35.51952778,23.92886111
4815,39.49464628,20.50685874
5077,37.5384589,23.36438444
2104,38.1779833,24.20996426
4669,36.35231406,25.40295349
175,37.95725516,23.76320488
4555,40.18272222,20.93347222
4565,39.48067516,20.83756063
5568,37.80154411,20.83094058
104,38.02659851,23.99903701
2294,38.75428908,22.88683892
6462,35.17038164,25.39975212
4881,39.63331598,22.42848469
3062,40.24989923,23.69882732
2381,38.00999947,23.71296345
4606,39.75963775,21.16789425
5167,38.10981428,20.78758079
41731,40.59327778,23.74716667
6250,38.37117221,26.1363762
5184,37.59769748,23.04689992
3557,40.27249547,22.48721626
3312,40.58848265,21.82448301
1078,40.60708333,22.98416667
2022,38.77762285,22.7843426
42025,40.90752075,24.70742678
1471,38.03167247,23.81019052
3031,39.98343429,23.59626609
5093,38.0328064,21.36650367
5553,36.74323615,23.07798574
636,37.97895035,23.74116173
1791,39.86527471,25.17415332
5539,36.86684555,22.71712913
1939,35.07022222,25.09247222
3675,41.13756944,23.02447778
3761,40.53902134,21.1609587
692,37.93290732,23.71445169
5305,38.0931007,22.20951253
2178,38.94270813,22.94766822
3838,40.96006239,25.13524519
4203,39.22769944,20.79331606
1569,40.67230528,22.89586065
4347,39.39247798,21.28476407
5958,38.01221816,23.87166566
2389,38.73420636,22.23235443
2461,38.41671847,23.92343553
4905,35.93237396,27.8514168
1099,41.01449548,23.28856829
3707,40.02394444,23.37252778
6183,36.93877778,24.70608333
3867,36.96580529,27.03483151
1253,40.63611585,22.95280111
1361,40.73983978,22.87279351
2503,38.21471005,23.47860817
2345,38.38169444,21.53538889
6212,36.74362379,24.42528996
4609,40.13702778,20.846
508,38.03572222,23.79511111
6289,36.72938451,25.30534112
6164,36.41540566,28.13806892
1493,40.74448491,23.04299895
4624,39.08512872,20.94531194
1809,37.42616952,24.91224672
3316,40.84414285,21.55274297
6115,35.35959083,24.4818332
2492,38.00028274,23.74779571
4700,37.86914395,22.97595684
5999,38.04345505,23.84153785
2494,39.66555403,20.85016996
3756,41.08716667,22.28277778
895,37.9664006,23.91004594
4763,39.0785936,22.9645916
3874,40.94739736,25.37663033
2705,37.95521532,23.67610712
4335,39.62315692,22.53320777
3064,40.16540359,23.81776015
5276,36.63319621,22.50301543
2155,38.54011265,23.20475418
3373,41.25867081,24.95979918
5020,37.03031164,22.11543972
4846,40.29514181,20.76960327
1295,40.41399001,23.00966866
6093,35.03736111,25.97233333
2796,38.01248487,23.62859548
1895,37.13069119,25.27694503
4979,36.4449631,28.22005894
1516,40.65050846,22.9210112
5940,37.67679202,21.34288463
5491,37.4876089,23.00893121
2741,38.06781752,23.5286637
6043,36.60247283,27.1783736
4412,39.69115096,20.82507029
1142,37.9339966,23.88435977
2066,38.41896839,21.26886595
1217,38.02806428,23.80186357
1747,39.16062748,23.50315949
698,37.96802327,23.76103471
1617,37.82933824,24.80613079
5498,37.16038006,22.09324825
41645,37.93186111,23.87705556
1485,40.63324835,22.93959788
3616,41.14776702,22.97357651
5375,38.05353856,23.02947792
6137,34.99246206,25.20663901
5261,38.06880896,23.98909482
5647,38.06031409,23.79860059
5264,37.9088061,21.26864725
1960,37.09749962,25.14446714
6452,37.56795725,25.19448585
4169,39.36201251,21.94654135
1127,40.63203132,22.94285534
133,37.836815,23.799498
2477,38.77633308,22.80502079
3515,40.97165718,24.81852714
5531,38.22119346,21.75090686
808,38.06900824,23.61644417
1834,39.92610013,25.3341476
4026,39.36688011,22.95460761
41094,40.53278024,22.99494819
3137,40.90507842,25.74371237
3148,41.1356062,25.23196575
721,37.90807069,23.73366168
5356,37.84870809,22.11563918
2312,38.19404582,23.09290613
6048,37.43335303,25.36006211
348,37.9263294,23.71567423
3745,40.58583333,22.32236111
5174,38.01616704,23.86657626
5478,38.08298655,23.7838702
2558,37.96447954,23.58006985
1986,35.33807738,25.15980599
4834,36.87825252,21.78817606
2658,37.8614814,23.75105987
4035,39.26479295,22.79804593
4271,39.62268629,19.91859067
3740,41.72513533,26.22027707
1085,40.73213403,22.60368231
393,37.95638619,23.71464562
2074,39.12757048,22.30381226
1836,35.32031986,24.85130603
2714,37.99848426,23.82733486
2929,37.96538924,23.64744696
4510,37.84704026,21.10901575
1722,37.12983419,24.4633681
3082,40.98479904,24.70223268
669,37.97602129,23.64218057
2369,38.69753799,20.71439866
264,38.08598207,23.96443937
1056,40.65635916,22.93502716
2897,37.94384185,23.68403002
756,38.15158333,23.73677778
41525,37.93375,23.63447222
3168,40.03900426,23.94423063
530,37.97719248,23.73951285
3089,40.98323551,22.87397821
6020,36.27179457,27.93241702
1567,37.95660125,23.74958572
6010,36.39418868,28.09422646
1913,35.13113889,25.25747222
1307,40.63212463,22.9510179
1729,37.39740657,24.40114217
5007,38.24639948,21.73899379
751,37.97622685,23.73379518
6421,37.03947,26.91985255
2545,38.52773148,21.2803913
2622,38.11611468,23.82858469
2453,38.46369444,23.59933333
865,37.98394732,23.72992212
4553,39.63894193,21.54127957
4338,39.71887909,22.5790056
4472,39.59956977,20.97331078
6240,39.10437023,26.55310109
2273,38.31615828,23.63286865
189,38.01697494,23.75478536
613,37.99689991,23.69036569
1223,40.80684892,23.15730201
6036,37.66596464,24.35981642
3457,40.82567926,22.5966668
4581,39.62448215,19.92082173
5032,37.93001692,22.92822607
3136,41.62242108,26.42238705
3155,41.15055075,24.89851242
5542,37.71028065,21.65358199
1801,37.42272574,25.3262387
260,37.9748263,23.71921608
1733,36.38141019,28.22402675
5814,37.93082677,23.71071321
41230,38.02597681,23.7745186
2613,37.72561447,23.53485963
1934,40.65319745,22.92157761
3766,41.26168954,25.44884916
4798,39.3601014,22.94481004
1144,40.51979314,23.2050807
1786,35.98161821,27.86526272
3733,41.4528027,24.55689368
5204,38.0616049,22.62514644
239,37.99912122,23.73963577
5880,37.74283959,23.92514465
5546,36.89685416,22.17105237
6045,36.87433373,25.51699811
41009,38.89938719,22.43383917
869,37.97013792,23.99500829
3258,41.21537641,24.84865739
5704,37.46078504,23.08260048
4747,39.63883187,22.41563374
5785,38.17739926,20.48865916
2334,38.95264391,23.36682183
1922,38.82333333,22.68666667
5144,36.92653023,22.46196588
2089,38.68866269,22.65021177
4352,39.56887759,20.29867739
2571,38.05638889,23.59666667
5695,37.96861362,22.50327521
4327,39.96515638,22.44537464
5622,37.04577748,21.70612419
41221,37.41544571,25.33645333
867,38.09684775,23.79586212
4306,40.13166159,20.73599582
4043,38.95547638,20.75308089
4484,39.73422435,19.84985841
3784,37.94456426,23.50222747
6044,36.41973719,25.43225021
3655,41.51246223,26.51746942
1067,40.56646128,22.96735209
444,38.06694444,23.80761111
6098,35.20812868,26.22116086
5260,37.67634533,21.59097727
5584,37.69446907,22.69229708
2337,38.75556356,23.55831081
6319,35.01986111,25.84502778
5064,38.18224116,21.40981041
5195,37.93860948,22.92673078
5691,37.97224397,23.75334531
6461,36.36305135,25.38417917
3174,40.37386669,23.87529845
4044,38.96876111,20.79561111
1903,38.0496257,23.76323512
4797,39.75508498,22.47829818
5908,37.70858957,21.33267216
3323,40.54157631,21.06174203
5287,37.40149582,22.13177062
1547,40.67353923,22.94307279
3415,40.50311339,21.15664095
2044,38.620613,23.23302783
754,38.07994444,23.7455
2219,38.58885291,23.76722649
5076,37.5805,23.39025
5466,37.45418227,22.2208508
2847,36.2756589,23.01505348
3184,40.83018725,21.77157588
5267,37.80406963,22.01731289
41356,37.94322533,23.65360391
6322,35.12226629,25.73231136
860,37.9771871,23.28513658
42038,40.58158354,24.66517423
5589,36.47583876,23.15061846
2985,38.14458707,23.83150024
5458,38.05665039,23.7902076
77,37.98216772,23.76292098
4684,36.72939433,25.25664792
5368,37.05512506,22.0341635
6062,35.32817717,23.73867581
4161,39.66730352,22.38550378
4766,39.65858196,20.8532943
2965,38.16326318,24.05373137
1153,40.64283085,22.93163039
6348,39.54153225,24.99216502
1835,35.51608216,23.91055786
4518,39.60011168,19.83960868
1462,40.49069444,22.97313889
2911,37.75429216,23.44536775
3899,40.51278894,21.6793378
2678,38.06971702,23.810507
5193,37.75522397,20.90600697
1413,40.58505556,22.95994444
4034,39.18030778,22.76137138
3463,40.88500314,22.25083816
2542,38.95671767,22.17011413
4792,38.34425,23.36063889
2269,38.8913288,21.87296957
1219,40.68591166,22.85912795
4880,39.64632412,22.42926435
6513,35.16561426,26.12695918
4149,40.05837434,20.75972734
993,38.08106499,23.81438973
5630,37.39112624,22.38198002
2343,38.35419444,21.69841667
524,37.97665468,23.65115626
848,37.97142032,23.72785806
5182,36.1649777,22.96953716
355,37.97141727,23.77219193
5421,37.35995241,21.69728051
3519,40.65883329,21.2503411
2266,38.57011732,21.30521194
2883,37.97991334,23.73088034
2592,37.95780292,23.71053306
3199,40.66723988,21.6931191
6262,38.88219658,24.54773521
5075,37.63069247,23.38618318
3296,40.08468953,21.42549481
587,38.01676313,23.60560175
1426,40.63163685,22.95301872
5581,37.10022671,21.73772117
521,38.03572222,23.79511111
2660,38.98979646,21.17056185
5572,38.00769308,23.74918128
2293,39.09109416,22.47113919
1558,38.0728008,23.83628303
448,38.21568522,23.94820854
207,37.92230116,23.72235109
1678,35.41303725,23.68993845
5326,37.44167986,21.93552407
3439,40.17597222,22.24002778
878,37.97551223,23.73496227
5157,38.01590862,23.86298493
4247,39.3798771,21.90490952
2092,38.94700123,22.24830655
2296,38.89603221,22.7695962
44,38.05367448,23.72045472
5127,36.79666957,21.86775499
842,38.00014031,23.73345397
843,37.9913634,23.72970552
44001,37.73072263,21.96015589
6340,35.01523022,25.4639486
804,38.02600757,23.81098604
2109,38.11147274,24.22789899
252,38.05955556,23.74875
484,37.97596846,23.65556148
3728,41.29708478,24.67997655
41482,38.00044444,23.78341667
2593,38.00884696,23.68842625
41341,38.08586111,23.79719444
5236,37.04985714,21.71654358
3960,40.96726877,24.13144268
5416,37.71982427,21.84046104
230,38.00688539,23.73223279
3481,41.25266632,26.12232561
2790,38.04019971,23.75579501
6135,35.24027491,25.14421486
2271,38.72881862,22.22829766
4059,39.72331665,19.7188945
2696,37.95158333,23.73758333
5556,37.57112471,21.59521164
365,38.01145673,23.81422169
3221,38.11929745,23.79390813
5829,37.76830135,22.97052415
6343,35.06397222,25.10336111
233,37.98261242,23.67175853
2229,38.83390873,23.31946531
1120,40.66148247,22.94607765
337,38.0585,23.83822222
5410,37.58169156,22.81168036
563,37.93649911,23.69156458
2663,38.03027844,23.95392725
5839,37.66605005,22.4800887
1987,39.21800107,26.02475369
5336,37.42249897,23.33587876
3086,41.15113271,24.14673209
4014,39.56475047,22.46610948
6147,35.33880556,25.14763889
4051,39.65216667,20.84227778
5129,37.82115201,22.66258152
3360,40.91903065,26.08370271
4764,39.38313107,22.92307033
1355,40.60192434,22.95334176
6321,35.1422145,25.66973865
41584,40.54728956,22.26788447
1976,35.01590853,25.74405521
4506,39.63855788,22.4288306
6041,36.46027507,25.39907973
2068,38.69589906,21.18685277
5349,37.31911643,22.04626902
937,37.94472106,23.66474656
777,38.03514447,23.78749447
3510,41.30162722,25.67901391
4864,39.45617458,20.34045325
6197,36.85780978,27.31779476
5903,37.93558102,21.14249169
3412,40.85602222,25.94387778
2800,37.98192616,23.65638188
3584,40.31661111,22.20675
4596,39.6588289,20.85127048
1777,36.35484847,25.44423247
5469,37.73749923,22.72815669
3209,40.08834545,21.42696672
1866,39.12947409,25.99588358
2417,38.45654781,23.53303935
3828,40.58966103,21.19022838
1515,40.63925761,22.85594738
293,37.88570335,23.73989326
964,37.97004777,23.74049389
87,37.94604906,23.69334107
1521,40.65914051,22.9438859
1436,38.05269922,23.82767732
5115,37.21417406,21.81741757
4930,39.29993526,23.14238006
1484,35.32627778,25.06958333
6386,35.35741667,24.46883333
4414,39.59751006,21.92297488
5110,37.58383372,22.00898577
2971,38.0429272,23.68240902
953,38.03230556,23.82333333
2131,38.3358914,22.90970591
3589,38.03125722,23.83508252
4616,39.45760573,22.92843499
4144,39.38143021,22.89969007
5025,38.23864317,21.74442348
229,37.961979,23.72547835
2058,38.48699,22.589354
1044,38.02204512,23.79729833
1093,40.72116667,23.70655556
1071,40.38233333,23.02755556
2295,38.72719394,23.02112904
2064,38.39096245,21.58156531
5360,37.50424969,23.21343156
2906,37.98265329,23.72989399
368,38.03752357,23.73395478
952,37.93951124,23.94416312
4621,37.88488889,23.91794444
2043,38.66293606,23.20051461
5687,37.08981673,22.63826705
2679,38.07791667,23.83955556
6228,36.14561111,29.58088889
2595,38.02072492,23.68663993
276,38.200625,23.82933333
6454,37.02940703,25.3892589
144,37.98294799,23.71365164
5891,38.275535,22.008549
1465,40.66562844,22.9293508
6330,35.39638889,24.62572222
3478,41.12872983,24.25875752
2157,38.00872222,23.85808333
59,38.05352778,23.76702778
4507,36.90578934,27.26546147
161,38.07152778,23.8205
4443,39.50307939,21.41661001
828,37.97502567,23.6720799
5098,37.74834952,21.39409542
1318,40.63658528,22.9425097
4418,39.60499297,21.30448772
1424,40.67969312,22.90565444
6256,38.25156994,25.90879138
1559,37.01514046,25.13274842
5138,36.62124318,22.92486146
5920,39.77502778,21.20438889
5243,36.44286944,22.46928185
4695,40.51301983,21.6801849
938,38.01979073,23.73177336
1163,37.94776768,23.73138836
901,37.92443062,23.69811295
3947,40.47407725,21.74709347
3505,41.02982526,26.29531814
2840,37.97682776,23.75382151
2148,38.69340413,21.41722956
4653,39.2908973,21.69817213
6209,36.8544711,27.15791574
48,38.12858333,23.75844444
41146,36.79453501,24.57262165
4963,36.36112871,28.21079
6481,37.76940767,27.02389161
4561,36.68741674,23.05531555
1054,40.64073842,22.94162894
3662,40.29776972,23.13838123
5641,38.217,22.07805556
5166,38.21571326,20.37978042
3394,40.52960411,23.62606489
875,37.99977631,23.7853492
4604,39.75286847,21.13870459
1196,40.63440085,22.94651238
2105,37.98383687,24.49777051
5435,37.65771129,21.31926564
2377,38.42070761,21.80494432
2268,38.72361471,21.49300756
3321,40.76405694,21.61190252
2042,38.39280023,23.79414967
9028,37.99730572,23.71124508
6063,35.40822222,24.19802778
5536,37.63572969,22.55361126
2937,36.35754007,25.36648309
5269,37.16889869,22.25192848
2778,38.07471354,23.68938016
4702,39.76365784,21.17201779
4557,39.45825273,21.57599129
333,38.01503515,23.75427787
5938,37.99710282,23.81029575
2627,38.01085978,23.97708488
6456,38.46713255,26.12106491
1526,37.94509786,23.70001765
3181,40.62203918,22.03461184
148,38.20330328,23.96406704
606,37.36499948,23.07551021
41552,40.64397503,22.96232264
560,37.97779609,23.72086949
2499,38.65569416,23.96360678
41766,38.0952585,23.584443
42017,41.14751076,24.14817683
6373,37.1555856,25.4971996
296,38.08313029,23.73705933
5934,38.04414113,23.81088357
6385,35.1550897,24.83231218
683,37.93295697,23.9413821
20,38.131172,23.194762
531,37.93652188,23.63713433
4529,39.21450717,21.87485629
3721,40.29567996,23.23868621
3935,40.17118415,24.37947514
4765,39.36288027,22.87984111
4560,39.3400759,23.20950361
985,37.87979829,23.76762812
5604,38.12239197,20.62501744
3711,39.97141957,21.27545692
1841,35.25615944,23.82265254
259,38.03388889,23.76452778
6288,37.84237175,24.90934141
5505,37.87471269,21.12065708
3244,40.79500262,22.43929362
5408,37.37022222,23.11297222
2839,37.8175199,23.77058228
1109,40.49574062,22.83420886
2047,38.39357771,21.83370195
2367,38.62240927,20.67468096
6367,39.1084172,26.5547105
1190,40.63627258,22.93640126
41136,38.00781071,23.66062006
1141,40.60085017,22.96991381
1795,35.33223132,25.37928053
1,37.98583352,23.72404289
4691,38.04386402,23.71296879
1049,40.65299763,22.90996311
4913,37.58807505,25.08022319
4579,39.63659477,22.41833654
1932,35.48778658,24.03513128
2103,38.45051254,21.40009313
1827,37.8947767,23.98366382
4042,39.18324982,20.99834439
4985,39.48875,20.89125
157,37.96653386,23.74855318
41487,38.02508333,23.73294444
4226,39.29757035,21.44703096
2779,37.97741614,23.64967
1016,40.63385683,22.94420094
3934,36.40152778,25.47283333
5571,38.3320553,20.53405077
299,37.91776417,23.43097799
6096,35.18655556,26.00955556
4445,39.23493285,23.24887855
374,37.93722442,23.65843376
80,37.97963712,23.7266032
3618,40.99786562,22.90756786
623,37.96412346,23.70761113
5463,38.02236111,23.79961111
3142,40.99481841,25.72680524
6518,35.13789156,26.25118382
1058,40.61444444,22.97622222
6345,35.30547281,25.14986873
40,38.01293344,23.65920752
885,38.02819444,23.72616667
1520,37.96412637,23.75867902
733,38.05643833,23.6327003
5181,37.955672,23.88653984
6017,36.08300872,27.99990227
5840,37.44759952,22.31836684
2801,37.9746396,23.66604375
6,38.06615236,23.9824155
2326,38.46043007,23.61070795
6087,35.20180556,25.70683333
489,37.97201136,23.6913336
2196,38.36420154,21.64114414
1193,40.6300025,22.94738304
5090,37.13038188,21.87462086
3554,41.42142612,23.83218072
4509,36.77006982,27.05243857
5109,37.50728216,22.37606705
151,37.97164389,23.66421358
3170,40.53662518,23.75384994
3154,41.11894097,24.75332901
2802,37.98565392,23.64688513
2231,38.6350311,23.93375432
5437,37.95788416,23.71914836
429,38.01004273,23.73558499
5635,38.27997957,20.46810258
5099,37.67341725,21.43787334
4919,39.36554298,22.31706351
41234,38.04023485,23.74743104
2120,38.65293879,20.71169949
4048,39.40645056,20.85058444
3880,37.51619444,22.97872222
2350,39.04313916,21.68026379
5744,37.74157138,21.3402261
2414,37.92357098,23.74370522
3534,41.11318956,22.56471941
4196,39.60589757,19.88796773
109,37.95330621,23.85392032
2014,38.45247715,23.1637405
4258,39.426953,22.7455
10,38.29564555,23.90217252
3079,40.95057335,24.46002877
415,38.17166667,23.72938889
105,37.96847161,23.75861043
2864,37.95721876,23.76543733
640,37.9863166,23.75732413
5124,37.05364067,21.64464889
1358,40.46573736,22.87421125
3235,41.18959713,24.44453146
1274,40.56541664,22.96420798
656,37.95486507,23.681186
2365,38.40803956,23.5931029
658,37.95660689,23.6923396
1046,40.67035927,22.93435241
3163,40.97253073,22.05872278
2028,38.58777895,23.19254619
2265,38.64885355,21.00927013
2604,37.82093319,23.78431841
5575,38.25103503,21.73731692
6199,36.70297688,26.95544929
480,37.98324188,23.73442408
2129,38.31638889,23.17738889
583,37.98328973,23.72758492
2448,38.66033449,23.56251193
2949,38.00195662,23.8331141
119,37.84427797,23.92790027
2689,39.22474772,21.30947898
4489,39.67295278,20.84907584
41497,38.45997222,23.6175
1528,39.48091796,20.88255224
173,37.79098062,23.88100683
6156,37.75650086,24.95234474
3351,41.29042641,26.25610466
3446,40.6278594,24.57397482
3281,40.04566532,23.81486294
5320,37.01752217,21.78192801
6146,35.04976308,24.87347269
1576,35.33654562,25.13466117
2280,38.70485342,22.04445363
2584,38.03970549,23.5012114
2252,37.95738889,23.86258333
3866,37.77248565,26.85001916
6368,36.28896282,27.94222638
1419,37.0630526,25.10941046
397,37.99798106,23.36458531
3901,40.51384123,21.67864715
2787,37.92820591,23.68408566
5369,38.22812493,21.74149086
5975,37.99676245,23.74356023
3401,41.28743102,23.04077785
5234,37.76399667,21.61680849
6381,35.29751331,24.82209011
4191,39.40705556,20.24275
5294,37.86131662,22.67200652
5565,38.08012235,20.72376419
434,37.76613695,24.07468229
2516,38.65172222,23.81241667
2033,38.32134328,23.31741806
4245,39.88942871,20.81675417
41594,41.12300628,24.90863083
41044,38.62755945,21.4100932
41461,38.06804089,23.84232585
4814,40.26445636,20.76302641
1796,37.63103769,26.21678438
2398,38.51677345,21.36703819
4618,39.8801174,22.52975279
2655,38.58998941,21.42075835
5206,38.00052403,22.47334699
2452,38.61570108,21.88436164
3859,36.27587778,22.96490833
1159,40.61846736,22.95468021
5180,36.29857019,22.96438811
331,37.93319946,23.70457242
5628,37.81103483,23.78697882
5644,37.93583333,23.85694444
685,38.05612476,23.84531493
541,37.96902208,23.72897738
6387,35.41392451,24.05375347
2046,38.09772491,23.72521188
4062,39.76228901,19.91608083
3303,40.91130818,22.8714347
1375,38.00228743,23.9049817
2777,37.98532506,23.76502503
2159,38.49274615,22.54768706
761,38.04758333,23.75647222
41297,37.84895117,21.56709678
1029,40.48092066,23.13873151
4896,39.85081079,22.52391774
5354,38.25081666,21.7364917
147,37.9828343,23.75581154
1461,40.6679745,22.91050877
5733,38.26021187,21.73892484
518,38.06044444,23.72986111
6167,36.80310926,25.87326507
639,38.01342911,23.8305866
2810,37.99945747,23.98525985
1209,40.62317449,22.96354397
41521,38.04089854,23.53366356
1271,40.5075,22.97941667
21,38.03001177,23.65479899
272,38.02374386,23.69474176
3629,40.10690392,22.50061857
2232,38.63078028,23.90053873
41122,38.2606799,21.73908601
155,38.00217683,23.74182395
2769,38.045,23.53638889
1052,40.64894212,22.9356582
3289,41.22961422,23.40178666
4768,37.97746724,23.86870352
5462,37.61581095,21.63745777
3370,40.9414399,25.47042114
1200,39.0985,22.86461111
5944,37.86546764,23.74560928
3237,40.81382497,23.80020501
505,38.0268822,23.64464187
4039,39.46277241,22.74426821
5957,37.91336948,23.06039277
2319,38.39288889,23.88491667
3936,40.49758031,21.24758118
33,37.94585032,23.64664777
71,37.99713854,23.79617808
5857,37.98825469,23.79142298
4563,39.63812472,20.81393005
3127,41.63491981,26.20012657
41012,36.42843844,28.19914621
4728,39.66740705,20.8524106
771,38.02219958,23.84790168
3665,37.93029194,23.7022217
5506,38.03236674,22.72347621
275,38.02848383,23.68477933
3671,40.78982461,22.41169024
3684,40.95721712,25.82328343
2434,38.44859477,21.90341121
4322,39.71928478,22.75755841
4642,39.43978883,21.37900492
1880,35.27198682,23.57926874
2263,38.68151876,21.11096606
4697,39.6417459,22.41070455
4255,39.32701804,22.92334591
5119,37.05248468,22.00833486
2951,41.14217073,24.88694237
41507,38.08516264,20.80080411
6546,35.29818758,25.1613871
5263,37.8639128,21.20765063
2240,38.44759623,23.56462688
2816,37.98160456,23.74993382
913,37.92730395,23.63956045
1893,37.61025937,25.16139803
1380,40.43852513,23.14264504
1382,38.33809174,23.67059839
199,38.01170543,23.60534255
4537,39.62301619,19.92263826
1843,39.18647063,26.1413266
385,37.9946861,23.72381785
6077,36.42075836,28.19327003
4294,39.71080836,21.40901384
1710,35.37207255,24.84114635
5610,37.00592767,22.17498212
4066,39.70974235,19.7511864
5878,38.2478963,22.08907472
1446,40.66281215,22.90126643
673,38.0435,23.83491667
1033,40.45761111,23.00755556
781,37.99766987,23.72354399
5306,37.993583,22.01952291
383,38.00598427,23.79877342
4718,39.67219664,20.85616676
1494,39.66761304,20.85562837
2975,37.95286077,23.65969575
66,38.00669444,23.77647222
3248,41.26013889,22.99886111
4078,39.78253909,19.92120854
6082,36.0607433,27.95988294
6171,37.36502874,24.4170654
4605,39.7551285,21.15992586
191,37.96845786,23.69948324
3806,37.98613889,23.91019444
5921,38.25366958,21.74103943
2426,38.71598483,22.49348947
1736,38.46146402,25.96070133
5845,37.68807866,22.51923706
3100,40.62916603,22.43996144
3230,40.40969723,21.92932657
4116,40.12398828,22.00296393
2580,37.84427726,23.82113028
1216,40.74374981,23.5894578
6198,36.75187644,26.97863411
2646,37.95133423,23.69418901
3808,40.62638654,22.43905292
1651,37.13118869,25.42868522
4892,39.6147741,22.39833639
593,38.00616577,23.69945592
2346,38.57361449,23.2639714
5952,38.02740234,23.6926452
41606,39.38863485,22.07523897
6046,37.48209816,25.38536115
1820,36.93819867,25.60473186
3531,40.13305626,21.73628827
3670,40.25790925,22.53027063
1947,35.54482631,24.06689608
6152,37.93331065,24.779233
36,37.96503719,23.65001487
3748,39.9692765,23.36707472
3345,40.84262278,22.37580828
3024,39.94482579,23.68241167
2430,38.31978414,23.59330267
2745,37.91704057,23.74394081
1969,35.33596231,25.12111073
106,37.76819507,21.29577189
3614,40.45650822,23.66151912
661,38.04555556,23.7875
4197,39.64319468,20.35689478
193,38.05323881,23.50212439
504,37.94456298,23.74394012
5480,37.41607523,22.76593968
6407,35.11833237,24.6408494
2572,39.35859365,22.95066599
1921,35.50394152,24.01035315
5218,37.52819142,22.35664714
1923,35.33773592,25.11556474
1050,40.62962474,22.77906256
1337,40.62909968,22.94906135
5457,40.6176155,22.50137599
2227,38.87023714,21.68467225
5189,37.7744278,20.74630739
837,37.98400855,23.72384607
213,37.93506236,23.74426151
58,38.04891667,23.78788889
2928,38.58294444,21.14397222
3280,40.62290277,21.70704206
2966,37.92610782,23.69624981
5279,36.95895636,22.99615629
3013,40.170761,23.337018
5981,38.15168056,21.41536389
255,38.03561111,23.82508333
2835,37.9808833,23.76828466
568,38.09243033,23.69331166
4825,39.36583333,21.92472222
5955,37.88461185,22.57471281
2225,38.79143581,21.63540993
1957,36.74125547,24.43264858
3871,40.81190984,23.9406479
4192,39.35809538,20.43681078
83,37.96411796,23.72536487
3315,40.07280853,21.98968008
6227,36.14829972,29.58502979
5725,37.10653713,21.61880946
3220,40.25737086,21.55396952
6255,38.24107515,26.06520135
3252,41.09279311,24.22717614
2916,38.00743581,23.70991277
4244,39.9334255,20.46400151
1018,40.62619171,22.95451998
2127,38.26835181,22.99750737
2242,38.84855168,21.23785008
163,37.98717145,23.76603845
6124,35.21943768,24.53456191
41567,40.84083649,22.77208775
2207,38.56877645,22.58561424
2067,38.64486858,21.40169797
41262,38.00779822,22.64577201
2287,38.84732335,22.46733361
379,38.01338329,23.70689078
647,37.7272288,24.0377816
2451,38.51785063,21.94114429
1610,35.33194444,25.15147222
5194,37.81715961,20.744274
3668,40.61547915,21.37384993
1905,35.337,25.14208333
41680,38.07986111,23.80680556
547,37.88444444,23.92763889
4249,39.27256589,22.05627272
4564,39.38862638,20.78579145
886,38.07425,23.82930556
4943,39.36932523,22.96010334
5117,37.02470059,22.10882783
1877,35.05863889,24.89097222
3526,40.38035209,21.69103411
1456,40.58825,23.01602778
5037,37.93730831,22.84090501
2255,38.62970226,21.66984223
3343,40.7567852,22.21578943
3020,38.06800454,23.7471238
2170,38.84280094,21.73245075
4818,39.7245302,22.75452777
6083,35.39938889,24.25532845
1879,35.27895297,23.63442388
4305,39.15158365,20.71790592
4884,36.1390175,23.00542099
5637,38.10293754,22.15138534
486,37.95722222,23.71833333
2764,38.38598755,23.49879328
1151,40.57697222,22.96611111
41329,39.54487625,20.78784633
6336,35.34623963,23.56496972
4018,39.4799381,22.60801158
2277,38.86707615,23.05178469
3569,40.23455354,23.60374556
