siteid,latitude,longitude
0808,38.07008983,23.61705261
0809,37.94895628,23.70523911
0810,37.985,23.7275
0813,37.97777778,23.85861111
0814,37.89972222,23.72805556
0815,37.98360133,23.73575406
0816,38.14416269,23.75907803
0817,38.00861119,23.86284008
0818,37.97743156,23.73382294
0819,38.03367825,23.68341989
0821,37.87583794,24.01222475
0822,38.00923294,23.86789117
0823,37.98082675,23.64624017
0824,37.97478094,23.65295411
0826,37.99228906,23.68287144
0827,37.88677325,23.75891469
0828,37.97610886,23.67268631
0829,38.03622025,23.79377078
0830,38.03888689,23.78460436
0831,38.03888889,23.78583333
0834,37.95447228,23.180273
0836,37.8636335,23.75002372
0837,37.98509128,23.72445136
0838,37.98701417,23.76404314
0839,37.97316472,23.72644508
0840,37.9975,23.73277778
0841,37.89501294,23.72374194
0842,38.00122267,23.73405917
0843,37.99244594,23.73031072
0844,37.94722222,23.66416667
0845,37.98848844,23.72756036
0846,38.001,23.66255556
0847,37.99305581,23.72390503
0848,37.97250328,23.72846314
0849,38.001078,23.788089
0850,37.97133164,23.7257595
0851,37.98185,23.72643792
0853,37.98388889,23.73333333
0854,37.97208661,23.72462517
0856,37.99988994,23.73392542
0857,37.97361111,23.73388889
0858,37.94715033,23.77404814
0860,37.97827225,23.28575183
0862,37.66629475,23.98761933
0863,37.99082886,23.67732642
0865,37.98503003,23.73052728
0866,37.97810031,23.74431931
0867,38.09792786,23.79646669
0868,37.57353125,23.24056272
0869,37.97121956,23.99560725
0870,38.04763525,23.99706744
0872,37.98703122,23.698384
0874,37.99248319,23.81501694
0875,38.00085842,23.78595319
0876,37.99427189,23.77688978
0877,37.98513828,23.72863297
0878,37.97659508,23.73556722
0879,37.99926814,23.72331331
0881,37.97886961,23.74399536
0882,37.9777775,23.74309928
0883,38.00323286,23.83488403
0884,38.04635892,23.79427086
0885,38.02927628,23.72677228
0886,38.07533039,23.82990917
0887,40.02731078,23.83346786
0888,37.94081053,23.69241483
0889,38.04827547,23.80860389
0890,38.04069239,23.79140978
0891,38.02491461,23.73658272
0892,38.04402569,23.78435439
0893,37.86593628,23.74878919
0894,38.07433072,23.76827169
0895,37.96748272,23.91064683
0896,37.94433775,23.71071722
0897,38.06230322,23.76241061
0898,37.94419019,23.64552069
0899,37.93292694,23.88583353
0900,37.99902522,23.73184425
0901,37.92551467,23.69871833
0902,37.98545633,23.72945589
0903,37.98361111,23.72611111
0905,37.98687381,23.72787322
0906,38.00309706,23.73461375
0907,37.98066917,23.72898111
0908,37.94689228,23.64488033
0909,37.94120492,23.64287797
0910,37.94344936,23.64844514
0911,37.94029589,23.64880503
0912,37.93959608,23.66206336
0913,37.92838825,23.64016719
0914,37.98725692,23.68288825
0915,37.96758275,23.78987464
0916,37.94027778,23.63277778
0917,37.93671625,23.62539814
0918,37.90027778,23.75
0919,37.884337,23.76363622
0920,37.89638889,23.73083333
0921,38.01426711,23.69117256
0922,37.97861111,23.755
0924,37.958056,23.62644064
0925,37.97727886,23.72622864
0926,37.97215572,23.70953153
0927,37.97027778,23.71
0928,38.15306728,23.97658992
0929,38.09098772,23.73840728
0930,37.97451861,23.74310625
0931,37.91319867,23.710701
0932,37.98513828,23.72868853
0933,40.69074572,22.80094911
0935,37.99413642,23.73064175
0936,37.94918153,23.64328467
0937,37.94580489,23.66535286
0938,38.02087269,23.73237875
0939,37.95627769,23.680636
0940,-1.016944444,-1.016944444
0942,37.97888889,23.74555556
0943,37.9910095,23.7445395
0944,37.94341667,23.69625
0946,37.99916667,23.74472222
0947,37.99373086,23.7647385
0948,38.04747017,23.76599375
0950,37.99458242,23.75029922
0951,37.26680556,23.15683333
0952,37.94059372,23.944763
0953,38.03338681,23.82393672
0955,37.77289358,23.51266394
